LoanID,loan_amnt,funded_amnt,funded_amnt_inv,sub_grade,term,emp_length,int_rate,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,Output
LoanID629715,6000,6000,6000.0,4,36,3,7.51,55000.0,7.46,0,2,31,70,10,0,14855,43.8,33,717.22,0.0,0.0,0.0,0,44,157,0,0,80669.5,23700,1
LoanID43978105,14000,14000,14000.0,14,60,10,10.99,72000.0,19.95,0,1,50,70,12,0,22060,44.9,28,908.22,0.0,0.0,0.0,0,50,31,0,0,42394.0,49100,1
LoanID6407467,8875,8875,8850.0,1,36,7,6.03,70000.0,12.75,0,0,60,70,7,0,6301,36.4,23,773.87,0.0,0.0,0.0,0,44,109,0,0,431407.0,17300,1
LoanID7212271,6000,6000,6000.0,23,36,5,15.8,75000.0,12.74,1,1,10,33,11,2,4033,43.8,19,1188.0,0.0,0.0,0.0,0,81,83,0,0,215895.0,9200,1
LoanID56458922,13200,13200,13200.0,41,36,7,18.25,43000.0,11.99,0,1,48,38,14,1,9722,43.2,18,1126.37,0.0,0.0,0.0,0,48,26,0,174,247430.0,22500,0
LoanID24686158,11625,11625,11625.0,55,60,10,25.57,153151.0,21.34,0,2,31,70,26,0,50772,66.5,43,2825.32,0.0,0.0,0.0,0,44,57,0,0,371149.0,76400,0
LoanID51320304,1500,1500,1500.0,32,36,10,16.55,42000.0,5.51,0,0,71,70,4,0,3482,10.9,5,151.23,0.0,0.0,0.0,0,44,35,0,0,4185.0,32000,0
LoanID69990488,21000,21000,21000.0,42,60,10,18.49,107300.0,11.4,0,1,58,49,15,1,6740,67.4,41,622.26,0.0,0.0,0.0,0,73,9,0,240,30496.0,10000,0
LoanID44039080,10000,10000,10000.0,12,36,7,9.17,70000.0,20.45,0,0,73,75,9,1,6026,64.1,27,500.96,0.0,0.0,0.0,0,73,30,0,0,46613.0,9400,1
LoanID14441445,15000,15000,15000.0,11,60,10,9.67,120000.0,7.22,0,0,31,70,7,0,7312,35.3,30,1423.02,0.0,0.0,0.0,0,44,52,0,0,346859.0,20700,1
LoanID1793224,17000,17000,17000.0,15,36,5,14.09,69000.0,7.39,0,0,42,70,7,0,12438,74.5,16,2496.61,0.0,0.0,0.0,0,44,65,0,0,12438.0,16700,1
LoanID58651999,34075,34075,33775.0,43,36,10,19.19,180000.0,17.91,2,3,9,70,18,0,18378,59.7,41,2692.4,0.0,0.0,0.0,0,34,22,0,0,186158.0,30800,0
LoanID1009126,2000,2000,2000.0,12,36,2,10.59,28800.0,10.46,4,0,12,70,4,0,4535,53.4,24,342.56,0.0,0.0,0.0,0,44,157,0,0,80669.5,23700,1
LoanID51380751,12000,12000,12000.0,12,36,4,9.17,55000.0,15.58,0,1,31,70,10,0,15957,71.6,23,664.3,0.0,0.0,0.0,0,44,35,0,0,195129.0,22300,0
LoanID52004685,8000,8000,7975.0,21,36,3,12.29,72000.0,17.03,0,0,81,70,9,0,18437,73.7,13,522.16,0.0,0.0,0.0,0,44,31,0,0,45378.0,25000,0
LoanID34180489,15000,15000,15000.0,4,36,8,7.69,90000.0,17.6,0,0,31,70,14,0,18284,51.4,37,1171.81,0.0,0.0,0.0,0,44,65,0,1160,255576.0,35600,0
LoanID16671005,5000,5000,5000.0,4,36,1,7.9,42256.0,11.56,0,0,31,70,4,0,3393,75.4,20,497.52,0.0,0.0,0.0,0,44,91,0,0,14516.0,4500,0
LoanID39043127,15000,15000,15000.0,15,36,6,11.99,35000.0,30.09,1,0,15,70,19,0,16685,57.5,43,1656.76,0.0,0.0,0.0,0,44,57,0,0,98931.0,29000,0
LoanID40513586,20000,20000,20000.0,3,36,5,6.99,300000.0,5.91,0,0,44,17,8,1,9214,40.1,23,1193.85,0.0,0.0,0.0,0,73,52,0,0,77424.0,23000,0
LoanID11669064,1000,1000,1000.0,41,36,10,20.5,85000.0,12.41,0,0,73,70,10,0,11358,95.4,24,199.66,0.0,0.0,0.0,0,44,57,0,0,301087.0,11900,1
LoanID49901435,10000,10000,10000.0,12,36,4,9.17,148000.0,13.1,2,0,15,70,18,0,8814,32.2,35,553.58,0.0,0.0,0.0,0,29,35,0,0,204350.0,27400,0
LoanID43612460,14800,14800,14800.0,35,36,10,17.86,110000.0,14.42,0,0,64,70,8,0,5566,79.5,12,2030.79,0.0,0.0,0.0,0,44,48,0,0,20572.0,7000,0
LoanID6907422,24000,24000,24000.0,12,60,10,11.14,94000.0,11.26,2,2,21,70,12,0,26392,29.3,36,5266.29,0.0,0.0,0.0,0,21,126,0,0,43760.0,90000,1
LoanID72217220,12000,12000,12000.0,5,36,9,7.89,136000.0,10.12,2,0,21,70,8,0,16577,78.2,15,73.64,0.0,0.0,0.0,0,44,4,0,0,230481.0,21200,0
LoanID40090271,25000,25000,24975.0,5,36,10,8.19,87600.0,21.17,10,1,13,70,23,0,22041,46.5,61,1741.33,0.0,0.0,0.0,0,44,52,0,0,64424.0,47400,0
LoanID64936162,4500,4500,4500.0,33,36,5,16.99,150000.0,5.33,2,1,23,70,8,0,7916,63.3,16,178.51,0.0,0.0,0.0,0,44,13,0,0,35722.0,12500,0
LoanID48812105,12000,12000,12000.0,15,36,10,11.53,60000.0,8.14,1,0,8,70,6,0,9400,61.4,13,830.07,0.0,0.0,0.0,0,44,35,0,0,130003.0,15300,0
LoanID51015910,19225,19225,19225.0,25,60,0,14.65,325000.0,13.77,0,3,31,70,25,0,45181,50.0,50,1256.03,0.0,0.0,0.0,0,44,22,0,0,569382.0,90300,1
LoanID49799562,25000,25000,25000.0,21,36,10,12.29,115000.0,21.89,0,0,31,70,20,0,34282,92.9,31,1956.02,0.0,0.0,0.0,0,44,39,0,0,129046.0,36900,0
LoanID25605722,8000,8000,8000.0,13,36,8,10.99,35000.0,19.89,1,0,11,70,7,0,7417,30.8,27,999.5,0.0,0.0,0.0,0,30,74,0,0,100007.0,24100,0
LoanID8761798,14000,14000,14000.0,14,60,4,12.35,80000.0,13.7,0,1,46,70,6,0,1636,32.1,27,3310.75,0.0,0.0,0.0,0,46,122,0,0,338999.0,5100,0
LoanID35954616,21600,21600,21600.0,52,60,10,24.08,69000.0,19.43,0,1,31,70,6,0,1500,19.2,16,1681.8,0.0,0.0,0.0,0,44,17,0,0,34954.0,7800,0
LoanID41410393,18000,18000,18000.0,12,36,5,9.49,57000.0,12.23,0,0,56,70,8,0,10829,60.5,14,1456.53,0.0,0.0,0.0,0,56,52,0,0,179582.0,17900,0
LoanID46746388,20000,20000,20000.0,11,36,0,8.18,160000.0,3.11,0,0,40,70,5,0,15354,74.9,13,1095.22,0.0,0.0,0.0,0,44,39,0,0,15354.0,20500,0
LoanID15128571,13475,13475,13400.0,42,60,2,20.49,40000.0,28.59,0,0,32,70,8,0,4571,50.2,21,4308.71,0.0,0.0,0.0,0,32,96,0,0,31960.0,9100,0
LoanID68790889,15000,15000,15000.0,5,36,2,7.89,45000.0,23.09,0,0,31,70,11,0,11875,26.9,12,131.5,0.0,0.0,0.0,0,44,4,0,0,43722.0,44200,0
LoanID48073371,15000,15000,15000.0,25,36,1,14.65,35000.0,17.11,0,1,31,70,14,0,15063,76.5,19,1484.73,0.0,0.0,0.0,0,44,39,0,0,53169.0,19700,0
LoanID71915976,24000,24000,24000.0,33,60,10,16.99,78000.0,21.43,0,1,31,70,7,0,13357,87.3,23,260.52,0.0,0.0,0.0,0,44,4,0,0,47467.0,15300,1
LoanID7907250,18450,18450,18400.0,25,60,10,16.78,75000.0,26.45,0,2,31,70,14,0,88316,79.1,33,6197.8,0.0,0.0,0.0,0,44,126,0,0,277011.0,99800,0
LoanID22752162,7000,7000,7000.0,3,36,2,7.12,85000.0,12.99,0,0,31,70,8,0,14144,57.5,11,490.08,0.0,0.0,0.0,0,44,65,0,0,39375.0,24600,0
LoanID44266122,16500,16500,16500.0,63,60,8,25.89,34000.0,37.84,0,0,31,70,14,0,10502,55.6,17,3371.49,0.0,0.0,0.0,0,44,43,0,184,70697.0,18900,0
LoanID64588263,12000,12000,12000.0,2,36,10,6.24,132000.0,18.85,0,1,29,70,15,0,32218,47.4,39,178.29,0.0,0.0,0.0,0,29,13,0,0,459512.0,68000,0
LoanID70385534,9600,9600,9600.0,14,36,10,10.99,28000.0,16.2,0,1,31,44,11,1,10181,35.0,24,162.05,0.0,0.0,0.0,0,40,9,0,0,10181.0,29000,0
LoanID14408029,35000,35000,35000.0,23,36,0,14.64,140000.0,19.89,0,1,62,70,18,0,40788,68.8,30,7005.79,0.0,0.0,0.0,0,62,100,0,0,288236.0,59300,0
LoanID59105111,13000,13000,13000.0,15,36,10,11.53,36000.0,31.07,0,0,31,70,9,0,361,2.8,23,586.72,0.0,0.0,0.0,0,44,26,0,0,40494.0,12900,0
LoanID25546414,28000,28000,28000.0,4,36,8,7.69,200000.0,21.32,0,2,31,70,13,0,106238,86.8,25,2425.71,0.0,0.0,0.0,0,44,74,0,0,1119620.0,122400,0
LoanID62573891,10000,10000,9950.0,15,36,6,11.53,50000.0,31.95,0,0,29,70,18,0,17018,51.3,30,357.96,0.0,0.0,0.0,0,44,17,0,133,103771.0,33200,0
LoanID14440165,4750,4750,4750.0,24,36,6,15.31,30000.0,3.4,3,0,31,78,5,1,2797,20.0,13,861.07,0.0,0.0,0.0,0,86,74,0,0,72539.0,13750,1
LoanID64283640,10000,10000,10000.0,31,36,10,15.61,40000.0,26.61,0,1,31,70,20,0,3706,45.8,25,494.38,0.0,0.0,0.0,0,44,17,0,962,56368.0,8100,0
LoanID10636882,2800,2800,2800.0,23,36,5,15.61,80000.0,13.49,0,0,67,70,11,0,13369,48.8,17,457.31,0.0,0.0,0.0,0,44,61,0,0,331686.0,27400,1
LoanID8178382,12000,12000,12000.0,32,36,4,18.25,65000.0,14.73,0,2,33,70,8,0,4651,80.9,24,3481.6,0.0,0.0,0.0,0,44,122,0,440,268631.0,5751,1
LoanID875609,30000,30000,29906.36463,65,60,9,21.59,150000.0,22.4,0,3,31,70,13,0,50342,92.5,26,6098.37,0.0,0.0,0.0,0,44,52,0,0,80669.5,23700,1
LoanID63506056,14000,14000,14000.0,15,36,6,11.53,35000.0,29.32,0,0,31,70,17,0,10644,31.5,19,501.13,0.0,0.0,0.0,0,44,17,0,0,21408.0,33800,0
LoanID8907749,9750,9750,9750.0,24,36,4,16.2,28000.0,26.79,0,1,31,70,13,0,14202,90.5,19,2284.44,0.0,0.0,0.0,0,44,104,0,0,18698.0,15700,0
LoanID29833150,12000,12000,12000.0,22,36,4,13.35,69000.0,7.58,2,0,14,70,11,0,5469,25.8,23,1727.32,0.0,0.0,0.0,0,44,65,0,1543,160139.0,21200,1
LoanID42473887,35000,35000,35000.0,21,60,0,12.39,240000.0,26.72,3,0,6,70,25,0,5565,10.8,44,3702.58,0.0,0.0,0.0,0,44,48,0,0,751327.0,51500,0
LoanID63347035,12000,12000,12000.0,15,36,4,11.53,75000.0,17.06,0,1,63,55,10,1,33597,63.3,30,380.07,0.0,0.0,0.0,0,44,13,0,0,61632.0,53100,0
LoanID26487600,5000,5000,5000.0,34,36,8,17.57,15350.0,13.21,0,0,31,70,5,0,4237,65.2,5,1016.16,0.0,0.0,0.0,0,44,74,0,0,25237.0,6500,0
LoanID70885431,13000,13000,13000.0,11,36,10,8.38,100000.0,28.83,0,2,31,70,15,0,4912,9.3,39,84.73,0.0,0.0,0.0,0,44,4,0,0,144622.0,53000,0
LoanID69833371,10000,10000,10000.0,12,36,6,9.17,35000.0,11.11,1,0,11,115,6,1,6762,33.3,20,66.23,0.0,0.0,0.0,1,11,9,0,97,11780.0,20300,0
LoanID46486670,8675,8675,8675.0,31,36,1,15.61,65000.0,1.88,0,2,36,39,5,5,1654,30.1,7,208.17,0.0,0.0,0.0,0,44,9,0,61,1654.0,5500,0
LoanID10887201,6000,6000,6000.0,4,36,7,7.9,93600.0,12.01,0,2,53,70,9,0,9622,18.5,27,536.43,0.0,0.0,0.0,0,44,74,0,269,177427.0,52000,1
LoanID1263848,12000,12000,11975.0,21,60,9,13.49,50000.0,24.82,0,0,31,70,14,0,20535,81.2,31,4298.6,0.0,0.0,0.0,0,44,204,0,0,80669.5,23700,1
LoanID1851759,3000,3000,3000.0,13,36,1,12.12,40000.0,19.62,0,1,31,70,13,0,6892,33.5,25,593.06,0.0,0.0,0.0,0,44,156,0,0,26847.0,20600,1
LoanID55820858,24000,24000,24000.0,23,60,8,13.33,70000.0,28.41,0,0,31,70,29,0,20380,71.8,49,1533.88,0.0,0.0,0.0,0,44,26,0,0,84876.0,28400,0
LoanID43935030,20000,20000,20000.0,33,36,8,16.99,56400.0,35.21,1,0,15,70,8,0,1617,95.1,25,1726.3,0.0,0.0,0.0,0,59,30,0,0,52458.0,1700,0
LoanID53961005,8000,8000,8000.0,31,36,9,15.61,62000.0,17.91,0,1,26,70,9,0,9978,89.1,17,672.49,0.0,0.0,0.0,0,26,31,0,0,147071.0,11200,0
LoanID64886595,10000,10000,10000.0,35,36,10,17.86,42000.0,38.14,0,1,67,55,12,1,24030,71.7,37,417.15,0.0,0.0,0.0,0,44,13,0,0,37677.0,33500,0
LoanID65502514,34000,34000,34000.0,11,36,0,8.18,128000.0,14.1,0,0,31,70,15,0,41079,66.3,27,639.52,0.0,0.0,0.0,0,44,13,0,0,362232.0,62000,0
LoanID73483760,7200,7200,7200.0,12,36,10,9.17,60000.0,24.6,0,1,31,70,18,0,8307,22.9,45,0.0,0.0,0.0,0.0,0,44,48,0,0,92482.0,36200,0
LoanID36285180,10000,10000,9900.0,13,36,10,10.49,44000.0,36.96,0,2,28,70,25,0,13187,37.3,48,1019.34,0.0,0.0,0.0,1,28,61,0,729,21099.0,35400,0
LoanID35805417,18000,18000,18000.0,52,36,4,23.99,62000.0,12.18,0,1,31,70,8,0,12954,85.2,12,4306.75,0.0,0.0,0.0,0,44,61,0,0,31232.0,15200,0
LoanID69584065,8500,8500,8500.0,24,36,10,13.67,47700.0,8.65,0,3,31,70,5,0,5706,60.1,8,178.56,0.0,0.0,0.0,0,44,9,0,0,162622.0,9500,0
LoanID57883864,20000,20000,20000.0,13,36,10,9.99,76000.0,12.22,0,0,60,70,10,0,7074,29.5,17,770.11,0.0,0.0,0.0,0,60,22,0,0,15685.0,24000,0
LoanID1781311,21850,21850,21850.0,14,36,7,13.11,56000.0,17.28,0,0,31,70,11,0,15716,85.9,21,1354.7,0.0,1122.07,11.15,0,44,26,0,0,35217.0,18300,0
LoanID1105184,10000,10000,10000.0,12,36,10,10.65,96000.0,4.79,0,2,28,94,12,1,377,3.3,28,1721.92,0.0,0.0,0.0,0,44,161,0,0,80669.5,23700,1
LoanID21638800,10400,10400,10350.0,42,60,2,19.52,65000.0,12.98,1,3,23,17,10,1,885,4.0,20,2417.96,0.0,0.0,0.0,0,44,70,0,0,13862.0,24900,1
LoanID49874840,6000,6000,6000.0,34,36,10,17.57,50000.0,39.25,0,1,31,70,10,0,17772,75.9,21,643.0,0.0,0.0,0.0,0,44,39,0,0,171443.0,23400,0
LoanID70428000,12000,12000,12000.0,1,36,10,5.32,58000.0,23.86,0,0,37,70,13,0,25527,37.1,28,67.39,0.0,0.0,0.0,0,37,4,0,323,40211.0,68800,0
LoanID9869003,14000,14000,14000.0,34,60,10,19.52,90000.0,17.56,0,1,31,70,7,0,27108,94.5,19,1756.07,0.0,1829.95,18.2995,0,44,35,0,0,47624.0,28700,0
LoanID63178258,10000,10000,10000.0,23,36,10,13.33,50000.0,11.35,0,0,31,70,6,0,17474,36.4,16,414.25,0.0,0.0,0.0,0,44,17,0,0,17474.0,48000,0
LoanID65521555,12000,12000,12000.0,35,60,2,17.86,53000.0,31.27,0,0,31,70,13,0,15455,57.7,20,500.41,0.0,0.0,0.0,0,44,13,0,0,41254.0,26800,0
LoanID64567832,15300,15300,15300.0,51,60,10,21.99,45000.0,39.97,0,1,31,70,11,0,16922,47.9,16,1068.29,0.0,0.0,0.0,0,44,17,0,0,69585.0,35300,0
LoanID53937646,8000,8000,8000.0,12,36,9,9.17,20000.0,11.52,1,1,20,70,9,0,2193,10.3,23,392.34,0.0,0.0,0.0,0,44,31,0,970,4871.0,21300,0
LoanID72179855,15000,15000,15000.0,23,36,10,13.18,55000.0,14.88,2,0,13,20,7,1,2645,98.0,17,142.78,0.0,0.0,0.0,0,44,4,0,142,262966.0,2700,0
LoanID64943670,24000,24000,24000.0,24,60,6,13.99,60000.0,23.66,0,0,44,70,20,0,15010,30.8,35,792.31,0.0,0.0,0.0,0,44,13,0,447,33869.0,48700,0
LoanID43236976,23075,23075,23075.0,21,36,10,12.39,385000.0,7.87,5,0,6,70,9,0,326441,84.3,28,2292.92,0.0,0.0,0.0,0,6,48,0,0,2051680.0,371700,0
LoanID8217447,7200,7200,7200.0,23,36,6,15.22,25000.0,34.13,0,0,31,70,17,0,8963,100.7,31,1350.48,0.0,0.0,0.0,0,44,78,0,0,40168.0,8900,1
LoanID42582826,7075,7075,7075.0,24,36,5,14.31,35000.0,13.75,0,0,31,70,8,0,2075,39.9,29,814.67,0.0,0.0,0.0,0,41,52,0,1597,4780.0,5200,0
LoanID7032758,5000,5000,5000.0,21,36,6,14.33,50000.0,4.39,0,1,39,70,7,0,5505,52.4,27,744.85,0.0,0.0,0.0,0,44,65,0,0,223359.0,10500,1
LoanID21279782,13000,13000,13000.0,22,36,2,13.35,85000.0,21.44,0,3,31,70,14,0,5128,32.3,26,2157.59,0.0,0.0,0.0,0,44,83,0,0,75802.0,15900,0
LoanID41221417,4300,4300,4300.0,31,36,3,15.59,20000.0,22.09,2,1,12,89,9,1,2380,27.4,21,582.06,0.0,0.0,0.0,0,44,52,0,0,8822.0,8700,0
LoanID55258635,2000,2000,2000.0,42,36,6,18.55,50000.0,18.31,0,2,31,70,15,0,12696,55.2,23,173.51,0.0,0.0,0.0,0,44,26,0,0,17695.0,23000,0
LoanID9877531,15000,15000,15000.0,14,36,10,12.99,76416.0,11.39,0,2,25,70,11,0,8630,48.8,27,1693.93,0.0,0.0,0.0,0,43,52,0,0,175182.0,17700,1
LoanID16761037,20750,20750,20750.0,55,60,3,25.57,65000.0,9.92,0,3,50,70,8,0,11453,69.0,25,4684.99,0.0,0.0,0.0,0,44,52,0,0,17870.0,16600,1
LoanID11668420,6000,6000,6000.0,14,36,3,12.85,43000.0,24.59,0,0,31,70,4,0,2862,92.3,5,386.14,0.0,0.0,0.0,0,44,30,0,0,42759.0,3100,1
LoanID62056776,3500,3500,3500.0,22,36,0,12.69,45000.0,18.83,0,1,61,70,8,0,2935,18.8,16,164.13,0.0,0.0,0.0,0,61,22,0,0,29655.0,15600,0
LoanID66533626,16000,16000,16000.0,14,36,10,10.99,104000.0,9.66,0,0,31,70,3,0,8945,65.8,22,279.84,0.0,0.0,0.0,0,44,13,0,0,22696.0,13600,0
LoanID67569926,14875,14875,14875.0,33,36,10,16.99,55000.0,29.43,1,1,23,93,11,1,6042,35.1,25,395.62,0.0,0.0,0.0,0,23,9,0,0,43035.0,17200,0
LoanID7010212,8325,8325,8325.0,11,36,2,10.16,35000.0,21.01,0,0,31,113,6,1,7439,43.0,11,1319.62,0.0,0.0,0.0,0,44,126,0,0,9621.0,17300,1
LoanID8308270,18000,18000,18000.0,22,60,9,14.33,66900.0,18.13,0,0,31,119,9,1,19320,89.9,13,5109.82,0.0,0.0,0.0,0,44,126,0,0,182034.0,21500,0
LoanID58834610,4200,4200,4200.0,11,36,10,8.18,60000.0,11.1,0,0,70,70,9,0,3622,26.4,35,134.15,0.0,0.0,0.0,0,44,22,0,99,91870.0,13700,0
LoanID20778776,20000,20000,20000.0,33,60,10,16.99,48000.0,13.35,0,1,31,70,16,0,21251,42.3,30,4142.31,0.0,0.0,0.0,0,44,70,0,0,233656.0,50200,0
LoanID7027160,18000,18000,18000.0,15,36,10,14.09,95000.0,19.28,0,0,31,70,14,0,14276,57.1,23,815.91,0.0,0.0,0.0,0,44,17,0,0,70569.0,25000,0
LoanID13918352,12000,12000,12000.0,33,60,9,18.25,67000.0,23.48,0,1,31,70,19,0,18852,53.0,37,2248.19,0.0,0.0,0.0,0,44,61,0,0,33436.0,35600,1
LoanID47833381,15625,15625,15625.0,15,60,0,11.53,34000.0,30.29,0,0,31,70,33,0,16327,64.3,55,1272.62,0.0,0.0,0.0,0,44,39,0,0,160967.0,25400,0
LoanID59711831,7500,7500,7500.0,21,36,5,12.29,36500.0,6.87,0,1,34,70,12,0,5842,11.8,20,391.73,0.0,0.0,0.0,0,34,22,0,0,30480.0,49300,0
LoanID71238620,11000,11000,11000.0,25,60,0,14.48,35000.0,6.24,0,1,46,70,27,0,7578,76.5,51,0.0,0.0,0.0,0.0,0,44,48,0,0,122956.0,9900,0
LoanID58983155,22000,22000,22000.0,22,60,10,12.69,82500.0,15.81,2,0,4,76,17,1,13109,26.2,33,1103.97,0.0,0.0,0.0,0,44,22,0,109,18235.0,50000,0
LoanID67870314,30000,30000,30000.0,21,60,10,12.29,135000.0,13.18,0,0,59,70,8,0,25495,50.9,27,713.19,0.0,0.0,0.0,0,59,13,0,0,523816.0,50100,0
LoanID41391186,20000,20000,20000.0,43,60,10,19.99,50000.0,23.04,0,1,38,70,9,0,6233,40.5,15,1619.74,0.0,0.0,0.0,0,38,22,0,0,24449.0,15400,1
LoanID28610627,16000,16000,16000.0,24,60,0,14.49,45994.0,24.45,0,1,31,90,18,1,19649,57.6,24,1482.15,0.0,0.0,0.0,0,44,39,0,0,27678.0,34100,0
LoanID32418043,5500,5500,5500.0,21,36,3,12.99,52000.0,16.27,0,1,31,70,6,0,7586,56.2,9,739.22,0.0,0.0,0.0,0,44,65,0,0,23189.0,13500,0
LoanID49745943,16000,16000,16000.0,12,36,10,9.17,60000.0,7.98,2,1,2,70,10,0,12699,44.2,29,877.58,0.0,0.0,0.0,0,32,35,0,0,319370.0,28700,0
LoanID1744165,15000,15000,15000.0,23,36,6,15.8,94000.0,9.28,1,2,17,70,8,0,8321,26.2,11,1143.26,0.0,0.0,0.0,0,17,39,0,0,17448.0,31800,1
LoanID1009107,6000,6000,6000.0,1,36,0,5.42,60000.0,3.98,0,3,31,70,6,0,5710,29.9,29,513.02,0.0,0.0,0.0,0,44,157,0,0,80669.5,23700,1
LoanID41392903,18000,18000,18000.0,24,60,10,14.31,44000.0,24.5,0,1,49,70,18,0,12752,36.3,27,2391.85,0.0,0.0,0.0,0,49,52,0,0,143547.0,35100,0
LoanID1969489,7000,7000,6800.0,12,36,6,11.14,40000.0,20.22,0,0,31,70,18,0,18994,54.9,24,1266.84,0.0,0.0,0.0,0,44,156,0,135,165504.0,34600,1
LoanID16762359,12900,12900,12900.0,32,36,9,17.57,77000.0,17.99,0,1,42,70,13,0,48307,76.2,21,2207.64,0.0,0.0,0.0,0,44,56,0,0,331551.0,63400,1
LoanID45058397,9000,9000,9000.0,21,36,3,12.29,35000.0,12.61,0,0,31,70,8,0,16945,27.8,10,817.08,0.0,0.0,0.0,0,44,44,0,0,16945.0,60900,0
LoanID11018511,10000,10000,10000.0,13,36,2,11.99,50000.0,20.31,3,3,10,70,8,0,4601,95.9,16,1739.55,0.0,0.0,0.0,0,44,109,0,0,145396.0,4800,0
LoanID17441765,4450,4450,4450.0,34,36,5,18.92,24000.0,17.45,0,3,31,70,7,0,2928,43.0,9,271.78,0.0,0.0,0.0,0,44,17,0,0,7628.0,6750,0
LoanID16290492,8000,8000,7975.0,4,36,10,7.9,60000.0,19.22,0,1,77,70,14,0,12217,24.0,34,820.99,0.0,0.0,0.0,0,44,91,0,0,16023.0,50800,0
LoanID55487413,12000,12000,12000.0,5,36,10,7.89,90000.0,19.59,0,0,31,70,12,0,36788,87.6,20,505.64,0.0,0.0,0.0,0,44,31,0,0,334570.0,42000,0
LoanID44037751,12000,12000,12000.0,31,36,5,15.61,45000.0,21.76,0,0,31,70,11,0,20395,61.8,19,1390.88,0.0,0.0,0.0,0,44,43,0,0,27039.0,33000,0
LoanID11972534,25975,25975,25975.0,24,36,2,15.61,79000.0,25.22,0,1,61,70,20,0,8147,54.0,49,1614.04,0.0,3285.78,32.8578,0,63,22,0,0,300135.0,15100,0
LoanID682348,8000,8000,7750.457907999999,14,60,4,11.49,120000.0,0.5,0,4,31,70,4,0,425,14.7,9,2539.21,29.86867861,0.0,0.0,0,44,265,0,0,80669.5,23700,1
LoanID64487581,14400,14400,14400.0,1,36,10,5.32,45500.0,11.95,0,0,31,70,17,0,8293,27.0,32,182.33,0.0,0.0,0.0,0,44,13,0,0,15441.0,30700,0
LoanID63406945,4000,4000,4000.0,33,36,3,16.99,70000.0,23.52,0,0,31,70,15,0,11736,51.5,24,215.38,0.0,0.0,0.0,0,44,17,0,0,43020.0,22800,0
LoanID8560914,15000,15000,15000.0,12,36,10,10.64,40000.0,15.93,1,0,12,70,21,0,12716,61.7,36,2435.54,0.0,0.0,0.0,0,12,122,0,0,14267.0,20600,0
LoanID12346956,12000,12000,12000.0,23,60,5,14.98,108000.0,23.47,1,1,20,70,16,0,15372,47.6,53,1935.25,0.0,0.0,0.0,0,49,61,0,0,200947.0,32300,0
LoanID42732047,19950,19950,19950.0,33,36,3,16.49,50000.0,7.8,0,1,47,70,10,0,3771,16.2,17,2731.79,0.0,0.0,0.0,0,47,48,0,0,39517.0,23300,1
LoanID45961766,21000,21000,21000.0,23,36,10,13.33,100000.0,22.98,0,0,46,70,15,0,49062,81.8,30,1872.33,35.55,0.0,0.0,0,61,44,0,0,323104.0,60900,0
LoanID60857334,7800,7800,7800.0,3,36,7,6.89,28896.0,23.87,1,0,13,70,23,0,8522,16.0,36,209.64,0.0,0.0,0.0,1,44,22,0,59,16238.0,53100,0
LoanID22441140,25000,25000,25000.0,34,60,7,17.57,78000.0,10.22,0,0,31,70,10,0,14950,63.1,24,5951.02,0.0,0.0,0.0,0,44,78,0,0,168329.0,23700,0
LoanID14577621,14400,14400,14350.0,15,60,1,12.99,35000.0,18.45,0,0,31,70,14,0,7940,35.3,17,2967.37,0.0,0.0,0.0,0,44,96,0,0,40044.0,22500,0
LoanID54586884,7200,7200,7200.0,24,36,10,13.99,60000.0,10.2,3,0,1,70,9,0,4218,28.1,24,560.84,15.0,0.0,0.0,0,44,31,2,0,152851.0,15000,0
LoanID38770782,12000,12000,12000.0,51,60,7,22.99,84000.0,22.76,0,1,44,70,11,0,14514,70.5,19,1366.97,0.0,0.0,0.0,0,44,26,0,0,83950.0,20600,1
LoanID2631387,11000,11000,11000.0,14,36,10,13.11,50000.0,27.31,0,1,74,70,12,0,15031,59.6,24,2363.77,0.0,0.0,0.0,0,74,156,0,0,189558.0,25200,1
LoanID26226859,20000,20000,20000.0,31,60,0,15.61,62000.0,30.38,0,2,31,70,25,0,19259,55.8,51,4003.22,0.0,0.0,0.0,0,32,74,0,0,37026.0,34500,0
LoanID63315701,20000,20000,20000.0,2,36,8,6.24,55000.0,14.23,0,1,31,70,11,0,13106,46.3,21,393.21,0.0,0.0,0.0,2,44,17,0,168,249444.0,28300,0
LoanID39899915,20000,20000,20000.0,2,36,2,6.49,72509.0,28.63,0,1,31,70,21,0,45616,59.4,35,1174.55,0.0,0.0,0.0,0,44,57,0,0,219679.0,76800,0
LoanID6797802,3250,3250,3250.0,32,36,8,18.49,12000.0,12.8,0,0,31,70,3,0,3917,91.1,5,411.46,0.0,371.02,3.7102,0,44,39,0,0,3917.0,4300,0
LoanID35883533,30000,30000,30000.0,15,60,4,11.99,90000.0,24.16,0,0,59,70,10,0,29036,45.9,26,3828.7,0.0,0.0,0.0,0,59,61,0,0,159744.0,63300,0
